,model,ACT
44664,Multi-CNN VS Goro Daimon,158
44665,Multi-CNN VS Goro Daimon,158
44666,Multi-CNN VS Goro Daimon,158
44667,Multi-CNN VS Goro Daimon,158
44668,Multi-CNN VS Goro Daimon,158
44669,Multi-CNN VS Goro Daimon,158
44670,Multi-CNN VS Goro Daimon,158
44671,Multi-CNN VS Goro Daimon,158
44672,Multi-CNN VS Goro Daimon,158
44673,Multi-CNN VS Goro Daimon,158
44674,Multi-CNN VS Goro Daimon,158
44675,Multi-CNN VS Goro Daimon,158
44676,Multi-CNN VS Goro Daimon,158
44677,Multi-CNN VS Goro Daimon,158
44678,Multi-CNN VS Goro Daimon,158
44679,Multi-CNN VS Goro Daimon,158
44680,Multi-CNN VS Goro Daimon,158
44681,Multi-CNN VS Goro Daimon,158
44682,Multi-CNN VS Goro Daimon,158
44683,Multi-CNN VS Goro Daimon,158
44684,Multi-CNN VS Goro Daimon,158
44685,Multi-CNN VS Goro Daimon,158
44686,Multi-CNN VS Goro Daimon,158
44687,Multi-CNN VS Goro Daimon,158
44688,Multi-CNN VS Goro Daimon,158
44689,Multi-CNN VS Goro Daimon,158
44690,Multi-CNN VS Goro Daimon,158
44691,Multi-CNN VS Goro Daimon,158
44692,Multi-CNN VS Goro Daimon,158
44693,Multi-CNN VS Goro Daimon,158
44694,Multi-CNN VS Goro Daimon,158
44695,Multi-CNN VS Goro Daimon,158
44696,Multi-CNN VS Goro Daimon,158
44697,Multi-CNN VS Goro Daimon,158
44698,Multi-CNN VS Goro Daimon,158
44699,Multi-CNN VS Goro Daimon,158
44700,Multi-CNN VS Goro Daimon,158
44701,Multi-CNN VS Goro Daimon,158
44702,Multi-CNN VS Goro Daimon,158
44703,Multi-CNN VS Goro Daimon,158
44704,Multi-CNN VS Goro Daimon,158
44705,Multi-CNN VS Goro Daimon,158
44706,Multi-CNN VS Goro Daimon,158
44707,Multi-CNN VS Goro Daimon,158
44708,Multi-CNN VS Goro Daimon,158
44709,Multi-CNN VS Goro Daimon,158
44710,Multi-CNN VS Goro Daimon,158
44711,Multi-CNN VS Goro Daimon,158
44712,Multi-CNN VS Goro Daimon,158
44713,Multi-CNN VS Goro Daimon,158
44714,Multi-CNN VS Goro Daimon,158
44715,Multi-CNN VS Goro Daimon,158
44716,Multi-CNN VS Goro Daimon,158
44717,Multi-CNN VS Goro Daimon,158
44718,Multi-CNN VS Goro Daimon,158
44719,Multi-CNN VS Goro Daimon,158
44720,Multi-CNN VS Goro Daimon,158
44721,Multi-CNN VS Goro Daimon,158
44722,Multi-CNN VS Goro Daimon,158
44723,Multi-CNN VS Goro Daimon,158
44724,Multi-CNN VS Goro Daimon,158
44725,Multi-CNN VS Goro Daimon,158
44726,Multi-CNN VS Goro Daimon,158
44727,Multi-CNN VS Goro Daimon,158
44728,Multi-CNN VS Goro Daimon,158
44729,Multi-CNN VS Goro Daimon,158
44730,Multi-CNN VS Goro Daimon,158
44731,Multi-CNN VS Goro Daimon,158
44732,Multi-CNN VS Goro Daimon,158
44733,Multi-CNN VS Goro Daimon,158
44734,Multi-CNN VS Goro Daimon,158
44735,Multi-CNN VS Goro Daimon,158
44736,Multi-CNN VS Goro Daimon,158
44737,Multi-CNN VS Goro Daimon,158
44738,Multi-CNN VS Goro Daimon,158
44739,Multi-CNN VS Goro Daimon,158
44740,Multi-CNN VS Goro Daimon,158
44741,Multi-CNN VS Goro Daimon,158
44742,Multi-CNN VS Goro Daimon,158
44743,Multi-CNN VS Goro Daimon,158
44744,Multi-CNN VS Goro Daimon,158
44745,Multi-CNN VS Goro Daimon,158
44746,Multi-CNN VS Goro Daimon,158
44747,Multi-CNN VS Goro Daimon,158
44748,Multi-CNN VS Goro Daimon,158
44749,Multi-CNN VS Goro Daimon,158
44750,Multi-CNN VS Goro Daimon,158
44751,Multi-CNN VS Goro Daimon,158
44752,Multi-CNN VS Goro Daimon,158
44753,Multi-CNN VS Goro Daimon,158
44754,Multi-CNN VS Goro Daimon,158
44755,Multi-CNN VS Goro Daimon,158
44756,Multi-CNN VS Goro Daimon,158
44757,Multi-CNN VS Goro Daimon,158
44758,Multi-CNN VS Goro Daimon,158
44759,Multi-CNN VS Goro Daimon,158
44760,Multi-CNN VS Goro Daimon,158
44761,Multi-CNN VS Goro Daimon,158
44762,Multi-CNN VS Goro Daimon,158
44763,Multi-CNN VS Goro Daimon,158
44764,Multi-CNN VS Goro Daimon,158
44765,Multi-CNN VS Goro Daimon,158
44766,Multi-CNN VS Goro Daimon,158
44767,Multi-CNN VS Goro Daimon,158
44768,Multi-CNN VS Goro Daimon,158
44769,Multi-CNN VS Goro Daimon,158
44770,Multi-CNN VS Goro Daimon,158
44771,Multi-CNN VS Goro Daimon,158
44772,Multi-CNN VS Goro Daimon,158
44773,Multi-CNN VS Goro Daimon,158
44774,Multi-CNN VS Goro Daimon,158
44775,Multi-CNN VS Goro Daimon,158
44776,Multi-CNN VS Goro Daimon,158
44777,Multi-CNN VS Goro Daimon,158
44778,Multi-CNN VS Goro Daimon,158
44779,Multi-CNN VS Goro Daimon,158
44780,Multi-CNN VS Goro Daimon,158
44781,Multi-CNN VS Goro Daimon,158
44782,Multi-CNN VS Goro Daimon,158
44783,Multi-CNN VS Goro Daimon,158
44784,Multi-CNN VS Goro Daimon,158
44785,Multi-CNN VS Goro Daimon,158
44786,Multi-CNN VS Goro Daimon,158
44787,Multi-CNN VS Goro Daimon,158
44788,Multi-CNN VS Goro Daimon,158
44789,Multi-CNN VS Goro Daimon,158
44790,Multi-CNN VS Goro Daimon,158
44791,Multi-CNN VS Goro Daimon,158
44792,Multi-CNN VS Goro Daimon,158
44793,Multi-CNN VS Goro Daimon,158
44794,Multi-CNN VS Goro Daimon,158
44795,Multi-CNN VS Goro Daimon,158
44796,Multi-CNN VS Goro Daimon,158
44797,Multi-CNN VS Goro Daimon,158
44798,Multi-CNN VS Goro Daimon,158
44799,Multi-CNN VS Goro Daimon,158
44800,Multi-CNN VS Goro Daimon,158
44801,Multi-CNN VS Goro Daimon,158
44802,Multi-CNN VS Goro Daimon,158
44803,Multi-CNN VS Goro Daimon,158
44804,Multi-CNN VS Goro Daimon,158
44805,Multi-CNN VS Goro Daimon,158
44806,Multi-CNN VS Goro Daimon,158
44807,Multi-CNN VS Goro Daimon,158
44808,Multi-CNN VS Goro Daimon,158
44809,Multi-CNN VS Goro Daimon,158
44810,Multi-CNN VS Goro Daimon,158
44811,Multi-CNN VS Goro Daimon,158
44812,Multi-CNN VS Goro Daimon,158
44813,Multi-CNN VS Goro Daimon,158
44814,Multi-CNN VS Goro Daimon,158
44815,Multi-CNN VS Goro Daimon,158
44816,Multi-CNN VS Goro Daimon,158
44817,Multi-CNN VS Goro Daimon,158
44818,Multi-CNN VS Goro Daimon,158
44819,Multi-CNN VS Goro Daimon,158
44820,Multi-CNN VS Goro Daimon,158
44821,Multi-CNN VS Goro Daimon,158
44822,Multi-CNN VS Goro Daimon,158
44823,Multi-CNN VS Goro Daimon,158
44824,Multi-CNN VS Goro Daimon,158
44825,Multi-CNN VS Goro Daimon,158
44826,Multi-CNN VS Goro Daimon,158
44827,Multi-CNN VS Goro Daimon,158
44828,Multi-CNN VS Goro Daimon,158
44829,Multi-CNN VS Goro Daimon,158
44830,Multi-CNN VS Goro Daimon,158
44831,Multi-CNN VS Goro Daimon,158
44832,Multi-CNN VS Goro Daimon,158
44833,Multi-CNN VS Goro Daimon,158
44834,Multi-CNN VS Goro Daimon,158
44835,Multi-CNN VS Goro Daimon,158
44836,Multi-CNN VS Goro Daimon,158
44837,Multi-CNN VS Goro Daimon,158
44838,Multi-CNN VS Goro Daimon,158
44839,Multi-CNN VS Goro Daimon,158
44840,Multi-CNN VS Goro Daimon,158
44841,Multi-CNN VS Goro Daimon,158
44842,Multi-CNN VS Goro Daimon,158
44843,Multi-CNN VS Goro Daimon,158
44844,Multi-CNN VS Goro Daimon,158
44845,Multi-CNN VS Goro Daimon,158
44846,Multi-CNN VS Goro Daimon,158
44847,Multi-CNN VS Goro Daimon,158
44848,Multi-CNN VS Goro Daimon,158
44849,Multi-CNN VS Goro Daimon,158
44850,Multi-CNN VS Goro Daimon,158
44851,Multi-CNN VS Goro Daimon,158
44852,Multi-CNN VS Goro Daimon,158
44853,Multi-CNN VS Goro Daimon,158
44854,Multi-CNN VS Goro Daimon,158
44855,Multi-CNN VS Goro Daimon,158
44856,Multi-CNN VS Goro Daimon,158
44857,Multi-CNN VS Goro Daimon,158
44858,Multi-CNN VS Goro Daimon,158
44859,Multi-CNN VS Goro Daimon,158
44860,Multi-CNN VS Goro Daimon,158
44861,Multi-CNN VS Goro Daimon,158
44862,Multi-CNN VS Goro Daimon,158
44863,Multi-CNN VS Goro Daimon,158
44864,Multi-CNN VS Goro Daimon,158
44865,Multi-CNN VS Goro Daimon,158
44866,Multi-CNN VS Goro Daimon,158
44867,Multi-CNN VS Goro Daimon,158
44868,Multi-CNN VS Goro Daimon,158
44869,Multi-CNN VS Goro Daimon,158
44870,Multi-CNN VS Goro Daimon,158
44871,Multi-CNN VS Goro Daimon,158
44872,Multi-CNN VS Goro Daimon,158
44873,Multi-CNN VS Goro Daimon,158
44874,Multi-CNN VS Goro Daimon,158
44875,Multi-CNN VS Goro Daimon,158
44876,Multi-CNN VS Goro Daimon,158
44877,Multi-CNN VS Goro Daimon,158
44878,Multi-CNN VS Goro Daimon,158
44879,Multi-CNN VS Goro Daimon,158
44880,Multi-CNN VS Goro Daimon,158
44881,Multi-CNN VS Goro Daimon,158
44882,Multi-CNN VS Goro Daimon,158
44883,Multi-CNN VS Goro Daimon,158
44884,Multi-CNN VS Goro Daimon,158
44885,Multi-CNN VS Goro Daimon,158
44886,Multi-CNN VS Goro Daimon,158
44887,Multi-CNN VS Goro Daimon,158
44888,Multi-CNN VS Goro Daimon,158
44889,Multi-CNN VS Goro Daimon,158
44890,Multi-CNN VS Goro Daimon,158
44891,Multi-CNN VS Goro Daimon,158
44892,Multi-CNN VS Goro Daimon,158
44893,Multi-CNN VS Goro Daimon,158
44894,Multi-CNN VS Goro Daimon,158
44895,Multi-CNN VS Goro Daimon,158
44896,Multi-CNN VS Goro Daimon,158
44897,Multi-CNN VS Goro Daimon,158
44898,Multi-CNN VS Goro Daimon,158
44899,Multi-CNN VS Goro Daimon,158
44900,Multi-CNN VS Goro Daimon,158
44901,Multi-CNN VS Goro Daimon,158
44902,Multi-CNN VS Goro Daimon,158
44903,Multi-CNN VS Goro Daimon,158
44904,Multi-CNN VS Goro Daimon,158
44905,Multi-CNN VS Goro Daimon,158
44906,Multi-CNN VS Goro Daimon,158
44907,Multi-CNN VS Goro Daimon,158
44908,Multi-CNN VS Goro Daimon,158
44909,Multi-CNN VS Goro Daimon,158
44910,Multi-CNN VS Goro Daimon,158
44911,Multi-CNN VS Goro Daimon,158
44912,Multi-CNN VS Goro Daimon,158
44913,Multi-CNN VS Goro Daimon,158
44914,Multi-CNN VS Goro Daimon,158
44915,Multi-CNN VS Goro Daimon,158
44916,Multi-CNN VS Goro Daimon,158
44917,Multi-CNN VS Goro Daimon,161
44918,Multi-CNN VS Goro Daimon,161
44919,Multi-CNN VS Goro Daimon,161
44920,Multi-CNN VS Goro Daimon,161
44921,Multi-CNN VS Goro Daimon,161
44922,Multi-CNN VS Goro Daimon,161
44923,Multi-CNN VS Goro Daimon,161
44924,Multi-CNN VS Goro Daimon,161
44925,Multi-CNN VS Goro Daimon,161
44926,Multi-CNN VS Goro Daimon,161
44927,Multi-CNN VS Goro Daimon,161
44928,Multi-CNN VS Goro Daimon,161
44929,Multi-CNN VS Goro Daimon,161
44930,Multi-CNN VS Goro Daimon,161
44931,Multi-CNN VS Goro Daimon,161
44932,Multi-CNN VS Goro Daimon,161
44933,Multi-CNN VS Goro Daimon,161
44934,Multi-CNN VS Goro Daimon,161
44935,Multi-CNN VS Goro Daimon,161
44936,Multi-CNN VS Goro Daimon,161
44937,Multi-CNN VS Goro Daimon,161
44938,Multi-CNN VS Goro Daimon,161
44939,Multi-CNN VS Goro Daimon,161
44940,Multi-CNN VS Goro Daimon,161
44941,Multi-CNN VS Goro Daimon,161
44942,Multi-CNN VS Goro Daimon,161
44943,Multi-CNN VS Goro Daimon,161
44944,Multi-CNN VS Goro Daimon,161
44945,Multi-CNN VS Goro Daimon,161
44946,Multi-CNN VS Goro Daimon,161
44947,Multi-CNN VS Goro Daimon,161
44948,Multi-CNN VS Goro Daimon,161
44949,Multi-CNN VS Goro Daimon,161
44950,Multi-CNN VS Goro Daimon,161
44951,Multi-CNN VS Goro Daimon,161
44952,Multi-CNN VS Goro Daimon,161
44953,Multi-CNN VS Goro Daimon,161
44954,Multi-CNN VS Goro Daimon,161
44955,Multi-CNN VS Goro Daimon,161
44956,Multi-CNN VS Goro Daimon,161
44957,Multi-CNN VS Goro Daimon,161
44958,Multi-CNN VS Goro Daimon,161
44959,Multi-CNN VS Goro Daimon,161
44960,Multi-CNN VS Goro Daimon,161
44961,Multi-CNN VS Goro Daimon,161
44962,Multi-CNN VS Goro Daimon,161
44963,Multi-CNN VS Goro Daimon,161
44964,Multi-CNN VS Goro Daimon,161
44965,Multi-CNN VS Goro Daimon,161
44966,Multi-CNN VS Goro Daimon,161
44967,Multi-CNN VS Goro Daimon,161
44968,Multi-CNN VS Goro Daimon,161
44969,Multi-CNN VS Goro Daimon,161
44970,Multi-CNN VS Goro Daimon,161
44971,Multi-CNN VS Goro Daimon,161
44972,Multi-CNN VS Goro Daimon,161
44973,Multi-CNN VS Goro Daimon,161
44974,Multi-CNN VS Goro Daimon,161
44975,Multi-CNN VS Goro Daimon,161
44976,Multi-CNN VS Goro Daimon,161
44977,Multi-CNN VS Goro Daimon,161
44978,Multi-CNN VS Goro Daimon,161
44979,Multi-CNN VS Goro Daimon,161
44980,Multi-CNN VS Goro Daimon,161
44981,Multi-CNN VS Goro Daimon,161
44982,Multi-CNN VS Goro Daimon,161
44983,Multi-CNN VS Goro Daimon,161
44984,Multi-CNN VS Goro Daimon,161
44985,Multi-CNN VS Goro Daimon,161
44986,Multi-CNN VS Goro Daimon,161
44987,Multi-CNN VS Goro Daimon,161
44988,Multi-CNN VS Goro Daimon,161
44989,Multi-CNN VS Goro Daimon,161
44990,Multi-CNN VS Goro Daimon,161
44991,Multi-CNN VS Goro Daimon,161
44992,Multi-CNN VS Goro Daimon,161
44993,Multi-CNN VS Goro Daimon,161
44994,Multi-CNN VS Goro Daimon,161
44995,Multi-CNN VS Goro Daimon,161
44996,Multi-CNN VS Goro Daimon,161
44997,Multi-CNN VS Goro Daimon,161
44998,Multi-CNN VS Goro Daimon,161
44999,Multi-CNN VS Goro Daimon,161
45000,Multi-CNN VS Goro Daimon,161
45001,Multi-CNN VS Goro Daimon,161
45002,Multi-CNN VS Goro Daimon,161
45003,Multi-CNN VS Goro Daimon,161
45004,Multi-CNN VS Goro Daimon,161
45005,Multi-CNN VS Goro Daimon,161
45006,Multi-CNN VS Goro Daimon,161
45007,Multi-CNN VS Goro Daimon,161
45008,Multi-CNN VS Goro Daimon,161
45009,Multi-CNN VS Goro Daimon,161
45010,Multi-CNN VS Goro Daimon,161
45011,Multi-CNN VS Goro Daimon,161
45012,Multi-CNN VS Goro Daimon,161
45013,Multi-CNN VS Goro Daimon,161
45014,Multi-CNN VS Goro Daimon,161
45015,Multi-CNN VS Goro Daimon,161
45016,Multi-CNN VS Goro Daimon,161
45017,Multi-CNN VS Goro Daimon,161
45018,Multi-CNN VS Goro Daimon,161
45019,Multi-CNN VS Goro Daimon,161
45020,Multi-CNN VS Goro Daimon,161
45021,Multi-CNN VS Goro Daimon,161
45022,Multi-CNN VS Goro Daimon,161
45023,Multi-CNN VS Goro Daimon,161
45024,Multi-CNN VS Goro Daimon,161
45025,Multi-CNN VS Goro Daimon,161
45026,Multi-CNN VS Goro Daimon,161
45027,Multi-CNN VS Goro Daimon,161
45028,Multi-CNN VS Goro Daimon,161
45029,Multi-CNN VS Goro Daimon,161
45030,Multi-CNN VS Goro Daimon,161
45031,Multi-CNN VS Goro Daimon,161
45032,Multi-CNN VS Goro Daimon,161
45033,Multi-CNN VS Goro Daimon,161
45034,Multi-CNN VS Goro Daimon,161
45035,Multi-CNN VS Goro Daimon,161
45036,Multi-CNN VS Goro Daimon,161
45037,Multi-CNN VS Goro Daimon,161
45038,Multi-CNN VS Goro Daimon,161
45039,Multi-CNN VS Goro Daimon,161
45040,Multi-CNN VS Goro Daimon,161
45041,Multi-CNN VS Goro Daimon,161
45042,Multi-CNN VS Goro Daimon,161
45043,Multi-CNN VS Goro Daimon,161
45044,Multi-CNN VS Goro Daimon,161
45045,Multi-CNN VS Goro Daimon,161
45046,Multi-CNN VS Goro Daimon,161
45047,Multi-CNN VS Goro Daimon,161
45048,Multi-CNN VS Goro Daimon,161
45049,Multi-CNN VS Goro Daimon,161
45050,Multi-CNN VS Goro Daimon,161
45051,Multi-CNN VS Goro Daimon,161
45052,Multi-CNN VS Goro Daimon,161
45053,Multi-CNN VS Goro Daimon,161
45054,Multi-CNN VS Goro Daimon,161
45055,Multi-CNN VS Goro Daimon,161
45056,Multi-CNN VS Goro Daimon,161
45057,Multi-CNN VS Goro Daimon,161
45058,Multi-CNN VS Goro Daimon,161
45059,Multi-CNN VS Goro Daimon,161
45060,Multi-CNN VS Goro Daimon,161
45061,Multi-CNN VS Goro Daimon,161
45062,Multi-CNN VS Goro Daimon,161
45063,Multi-CNN VS Goro Daimon,161
45064,Multi-CNN VS Goro Daimon,161
45065,Multi-CNN VS Goro Daimon,161
45066,Multi-CNN VS Goro Daimon,161
45067,Multi-CNN VS Goro Daimon,161
45068,Multi-CNN VS Goro Daimon,161
45069,Multi-CNN VS Goro Daimon,161
45070,Multi-CNN VS Goro Daimon,161
45071,Multi-CNN VS Goro Daimon,161
45072,Multi-CNN VS Goro Daimon,161
45073,Multi-CNN VS Goro Daimon,161
45074,Multi-CNN VS Goro Daimon,161
45075,Multi-CNN VS Goro Daimon,161
45076,Multi-CNN VS Goro Daimon,161
45077,Multi-CNN VS Goro Daimon,161
45078,Multi-CNN VS Goro Daimon,161
45079,Multi-CNN VS Goro Daimon,161
45080,Multi-CNN VS Goro Daimon,161
45081,Multi-CNN VS Goro Daimon,161
45082,Multi-CNN VS Goro Daimon,161
45083,Multi-CNN VS Goro Daimon,161
45084,Multi-CNN VS Goro Daimon,161
45085,Multi-CNN VS Goro Daimon,161
45086,Multi-CNN VS Goro Daimon,161
45087,Multi-CNN VS Goro Daimon,161
45088,Multi-CNN VS Goro Daimon,161
45089,Multi-CNN VS Goro Daimon,161
45090,Multi-CNN VS Goro Daimon,161
45091,Multi-CNN VS Goro Daimon,161
45092,Multi-CNN VS Goro Daimon,161
45093,Multi-CNN VS Goro Daimon,161
45094,Multi-CNN VS Goro Daimon,161
45095,Multi-CNN VS Goro Daimon,161
45096,Multi-CNN VS Goro Daimon,161
45097,Multi-CNN VS Goro Daimon,161
45098,Multi-CNN VS Goro Daimon,161
45099,Multi-CNN VS Goro Daimon,161
45100,Multi-CNN VS Goro Daimon,161
45101,Multi-CNN VS Goro Daimon,161
45102,Multi-CNN VS Goro Daimon,161
45103,Multi-CNN VS Goro Daimon,161
45104,Multi-CNN VS Goro Daimon,161
45105,Multi-CNN VS Goro Daimon,161
45106,Multi-CNN VS Goro Daimon,161
45107,Multi-CNN VS Goro Daimon,161
45108,Multi-CNN VS Goro Daimon,161
45109,Multi-CNN VS Goro Daimon,161
45110,Multi-CNN VS Goro Daimon,161
45111,Multi-CNN VS Goro Daimon,161
45112,Multi-CNN VS Goro Daimon,161
45113,Multi-CNN VS Goro Daimon,161
45114,Multi-CNN VS Goro Daimon,161
45115,Multi-CNN VS Goro Daimon,161
45116,Multi-CNN VS Goro Daimon,161
45117,Multi-CNN VS Goro Daimon,161
45118,Multi-CNN VS Goro Daimon,161
45119,Multi-CNN VS Goro Daimon,161
45120,Multi-CNN VS Goro Daimon,161
45121,Multi-CNN VS Goro Daimon,161
45122,Multi-CNN VS Goro Daimon,161
45123,Multi-CNN VS Goro Daimon,161
45124,Multi-CNN VS Goro Daimon,161
45125,Multi-CNN VS Goro Daimon,161
45126,Multi-CNN VS Goro Daimon,161
45127,Multi-CNN VS Goro Daimon,161
45128,Multi-CNN VS Goro Daimon,161
45129,Multi-CNN VS Goro Daimon,161
45130,Multi-CNN VS Goro Daimon,161
45131,Multi-CNN VS Goro Daimon,161
45132,Multi-CNN VS Goro Daimon,161
45133,Multi-CNN VS Goro Daimon,161
45134,Multi-CNN VS Goro Daimon,161
45135,Multi-CNN VS Goro Daimon,161
45136,Multi-CNN VS Goro Daimon,161
45137,Multi-CNN VS Goro Daimon,161
45138,Multi-CNN VS Goro Daimon,161
45139,Multi-CNN VS Goro Daimon,161
45140,Multi-CNN VS Goro Daimon,161
45141,Multi-CNN VS Goro Daimon,161
45142,Multi-CNN VS Goro Daimon,161
45143,Multi-CNN VS Goro Daimon,161
45144,Multi-CNN VS Goro Daimon,161
45145,Multi-CNN VS Goro Daimon,161
45146,Multi-CNN VS Goro Daimon,161
45147,Multi-CNN VS Goro Daimon,161
45148,Multi-CNN VS Goro Daimon,161
45149,Multi-CNN VS Goro Daimon,161
45150,Multi-CNN VS Goro Daimon,161
45151,Multi-CNN VS Goro Daimon,161
45152,Multi-CNN VS Goro Daimon,161
45153,Multi-CNN VS Goro Daimon,161
45154,Multi-CNN VS Goro Daimon,161
45155,Multi-CNN VS Goro Daimon,161
45156,Multi-CNN VS Goro Daimon,161
45157,Multi-CNN VS Goro Daimon,161
45158,Multi-CNN VS Goro Daimon,161
45159,Multi-CNN VS Goro Daimon,161
45160,Multi-CNN VS Goro Daimon,161
45161,Multi-CNN VS Goro Daimon,161
45162,Multi-CNN VS Goro Daimon,161
45163,Multi-CNN VS Goro Daimon,161
45164,Multi-CNN VS Goro Daimon,161
45165,Multi-CNN VS Goro Daimon,161
45166,Multi-CNN VS Goro Daimon,161
45167,Multi-CNN VS Goro Daimon,161
45168,Multi-CNN VS Goro Daimon,161
45169,Multi-CNN VS Goro Daimon,161
45170,Multi-CNN VS Goro Daimon,161
45171,Multi-CNN VS Goro Daimon,161
45172,Multi-CNN VS Goro Daimon,161
45173,Multi-CNN VS Goro Daimon,161
45174,Multi-CNN VS Goro Daimon,161
45175,Multi-CNN VS Goro Daimon,161
45176,Multi-CNN VS Goro Daimon,161
45177,Multi-CNN VS Goro Daimon,161
45178,Multi-CNN VS Goro Daimon,161
45179,Multi-CNN VS Goro Daimon,161
45180,Multi-CNN VS Goro Daimon,161
45181,Multi-CNN VS Goro Daimon,161
45182,Multi-CNN VS Goro Daimon,161
45183,Multi-CNN VS Goro Daimon,161
45184,Multi-CNN VS Goro Daimon,161
45185,Multi-CNN VS Goro Daimon,161
45186,Multi-CNN VS Goro Daimon,161
45187,Multi-CNN VS Goro Daimon,161
45188,Multi-CNN VS Goro Daimon,161
45189,Multi-CNN VS Goro Daimon,161
45190,Multi-CNN VS Goro Daimon,161
45191,Multi-CNN VS Goro Daimon,161
45192,Multi-CNN VS Goro Daimon,161
45193,Multi-CNN VS Goro Daimon,161
45194,Multi-CNN VS Goro Daimon,161
45195,Multi-CNN VS Goro Daimon,161
45196,Multi-CNN VS Goro Daimon,161
45197,Multi-CNN VS Goro Daimon,161
45198,Multi-CNN VS Goro Daimon,161
45199,Multi-CNN VS Goro Daimon,161
45200,Multi-CNN VS Goro Daimon,161
45201,Multi-CNN VS Goro Daimon,161
45202,Multi-CNN VS Goro Daimon,161
45203,Multi-CNN VS Goro Daimon,161
45204,Multi-CNN VS Goro Daimon,161
45205,Multi-CNN VS Goro Daimon,161
45206,Multi-CNN VS Goro Daimon,161
45207,Multi-CNN VS Goro Daimon,161
45208,Multi-CNN VS Goro Daimon,161
45209,Multi-CNN VS Goro Daimon,161
45210,Multi-CNN VS Goro Daimon,161
45211,Multi-CNN VS Goro Daimon,161
45212,Multi-CNN VS Goro Daimon,161
45213,Multi-CNN VS Goro Daimon,161
45214,Multi-CNN VS Goro Daimon,161
45215,Multi-CNN VS Goro Daimon,161
45216,Multi-CNN VS Goro Daimon,161
45217,Multi-CNN VS Goro Daimon,161
45218,Multi-CNN VS Goro Daimon,161
45219,Multi-CNN VS Goro Daimon,161
45220,Multi-CNN VS Goro Daimon,161
45221,Multi-CNN VS Goro Daimon,161
45222,Multi-CNN VS Goro Daimon,161
45223,Multi-CNN VS Goro Daimon,161
45224,Multi-CNN VS Goro Daimon,161
45225,Multi-CNN VS Goro Daimon,161
45226,Multi-CNN VS Goro Daimon,161
45227,Multi-CNN VS Goro Daimon,161
45228,Multi-CNN VS Goro Daimon,161
45229,Multi-CNN VS Goro Daimon,161
45230,Multi-CNN VS Goro Daimon,161
45231,Multi-CNN VS Goro Daimon,161
45232,Multi-CNN VS Goro Daimon,161
45233,Multi-CNN VS Goro Daimon,161
45234,Multi-CNN VS Goro Daimon,161
45235,Multi-CNN VS Goro Daimon,161
45236,Multi-CNN VS Goro Daimon,161
45237,Multi-CNN VS Goro Daimon,161
45238,Multi-CNN VS Goro Daimon,161
45239,Multi-CNN VS Goro Daimon,161
45240,Multi-CNN VS Goro Daimon,161
45241,Multi-CNN VS Goro Daimon,161
45242,Multi-CNN VS Goro Daimon,161
45243,Multi-CNN VS Goro Daimon,161
45244,Multi-CNN VS Goro Daimon,161
45245,Multi-CNN VS Goro Daimon,161
45246,Multi-CNN VS Goro Daimon,161
45247,Multi-CNN VS Goro Daimon,161
45248,Multi-CNN VS Goro Daimon,161
45249,Multi-CNN VS Goro Daimon,161
45250,Multi-CNN VS Goro Daimon,161
45251,Multi-CNN VS Goro Daimon,161
45252,Multi-CNN VS Goro Daimon,161
45253,Multi-CNN VS Goro Daimon,161
45254,Multi-CNN VS Goro Daimon,161
45255,Multi-CNN VS Goro Daimon,161
45256,Multi-CNN VS Goro Daimon,161
45257,Multi-CNN VS Goro Daimon,161
45258,Multi-CNN VS Goro Daimon,161
45259,Multi-CNN VS Goro Daimon,161
45260,Multi-CNN VS Goro Daimon,161
45261,Multi-CNN VS Goro Daimon,161
45262,Multi-CNN VS Goro Daimon,161
45263,Multi-CNN VS Goro Daimon,161
45264,Multi-CNN VS Goro Daimon,161
45265,Multi-CNN VS Goro Daimon,161
45266,Multi-CNN VS Goro Daimon,161
45267,Multi-CNN VS Goro Daimon,161
45268,Multi-CNN VS Goro Daimon,161
45269,Multi-CNN VS Goro Daimon,161
45270,Multi-CNN VS Goro Daimon,161
45271,Multi-CNN VS Goro Daimon,161
45272,Multi-CNN VS Goro Daimon,161
45273,Multi-CNN VS Goro Daimon,161
45274,Multi-CNN VS Goro Daimon,161
45275,Multi-CNN VS Goro Daimon,161
45276,Multi-CNN VS Goro Daimon,161
45277,Multi-CNN VS Goro Daimon,161
45278,Multi-CNN VS Goro Daimon,161
45279,Multi-CNN VS Goro Daimon,161
45280,Multi-CNN VS Goro Daimon,161
45281,Multi-CNN VS Goro Daimon,161
45282,Multi-CNN VS Goro Daimon,161
45283,Multi-CNN VS Goro Daimon,161
45284,Multi-CNN VS Goro Daimon,161
45285,Multi-CNN VS Goro Daimon,161
45286,Multi-CNN VS Goro Daimon,161
45287,Multi-CNN VS Goro Daimon,161
45288,Multi-CNN VS Goro Daimon,161
45289,Multi-CNN VS Goro Daimon,161
45290,Multi-CNN VS Goro Daimon,161
45291,Multi-CNN VS Goro Daimon,161
45292,Multi-CNN VS Goro Daimon,161
45293,Multi-CNN VS Goro Daimon,161
45294,Multi-CNN VS Goro Daimon,161
45295,Multi-CNN VS Goro Daimon,161
45296,Multi-CNN VS Goro Daimon,161
45297,Multi-CNN VS Goro Daimon,161
45298,Multi-CNN VS Goro Daimon,161
45299,Multi-CNN VS Goro Daimon,161
